id_bo,sentenca,non_conformity_score
2744,"Além disso, foram mencionadas tentativas de fraudes por meio de redes sociais, utilizando números de telefone e dados bancários, incluindo o Pix de Adilson B. Rodrigues (picpay, agência 0001, conta ).",0.0
2744,"O protocolo de transferência foi informado, mas não foi especificado.",0.0
2027,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-01-30  
**HORA INICIAL DOS FATOS:** 1970-01-01 13:45:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
Na data 30/01/2025, a vítima recebeu mensagem via WhatsApp de um suspeito que se passava por advogado, informando que uma ação judicial foi ganha e finalizada, exigindo pagamento de taxa de R$ 129.966,66 para liberar o valor.",0.0
2027,"O destinatário foi indicado como Samara, com dados bancários no Nu Pagamentos SA, agência 021, conta 021 e CPF 0194310.",0.0
2027,"Posteriormente, o suspeito solicitou outro valor de R$ 700, com destino ao Banco Mercado Pago Instituição Pagamento Ltda, CPF 62822486395.",0.0
2027,"A vítima efetuou os pagamentos e encaminhou comprovante, sendo informada para aguardar 45 minutos até a liberação do dinheiro.",0.0
2027,"Em seguida, o suspeito solicitou novo valor de R$ 3.000 para finalizar a liberação.",0.0
2027,"A vítima percebeu que o suspeito não estava cumprindo as providências necessárias, não declarando nenhuma ação ou resultado.",0.0
10797,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-12-15  
**HORA INICIAL DOS FATOS:** 1970-01-01 15:33:00 (hora inválida, possivelmente erro de sistema)  
**LOCAL:** CUIABA/CAMPO VELHO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator realizou compra de produto via cartão de crédito, utilizando o link **httpsprincipiaskincareskincareoficialcom** (site suspeito), com valor total de R$5, parcelado em 1x.",0.0
10797,"Após a compra, recebeu e-mail de transportadora com código de rastreio, porém o site da empresa **Principia** (informações fornecidas) era falso.",0.0
10797,"Em 18/12/2024, ao constatar o golpe, entrou em contato com a empresa **Principia**, solicitando cancelamento da compra junto ao banco.",0.0
10797,Tentou obter informações complementares para relatar o caso.,0.0
8976,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-02-20  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:00:00  
**LOCAL:** CUIABA/SANTA ROSA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima acessou, por meio da internet, um site supostamente oficial do DETRAN para renovação de CNH.",0.0
8976,"Após fornecer dados pessoais e realizar pagamento de R$ 5.424,00 referente a uma ""taxa"" fictícia, foi encaminhada para o site Mangofy (CNPJ: 48.780.455/0001).",0.0
8976,"No dia seguinte (21/02/2025), ao comparecer ao DETRAN, foi informada sobre a ocorrência de fraude, comprovando a existência de um site falso.",0.0
14310,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-01  
**HORA INICIAL DOS FATOS:** 11:20  
**LOCAL:** CUIABA/BOA ESPERANCA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O declarante recebeu uma promoção de livros via internet, da editora Saraiva, que solicitava dados pessoais e telefone para entrega.",0.0
14310,"Após ser direcionado a um site onde precisava escolher um box de livros, pagar frete e taxa de importação, suspeitou de golpe.",0.0
14310,"Com medo, ligou para a mãe e foi orientado a confeccionar um boletim de ocorrência, com registro de responsabilidade civil e criminal.",0.0
2207,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-02-20  
**HORA INICIAL DOS FATOS:** 1970-01-01 13:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** AMEAÇA  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O comunicante relata que, no início do ano passado, foi contratado para realizar uma obra.",0.0
2207,"Após meio ano, o contratante (Sr. Cidinei) encerrou o contrato e pretendia contratar outro profissional.",0.0
2207,"Em seguida, o Sr. Cidinei solicitou o pagamento de R$ 7.000,00, referente a adiantamento para compras de materiais e pagamento de mão de obra.",0.0
2207,"O comunicante informa que o Sr. Cidinei encarregou terceiros de cobrar a dívida, resultando em constantes ameaças contra ele, por parte de suspeitos chamados Adones e outro indivíduo.",0.0
2207,O comunicante suspeita que os envolvidos utilizem drogas e que o Sr. Cidinei esteja envolvido na situação.,0.0
2207,Nada mais foi declarado.,0.0
11940,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-10-03  
**HORA INICIAL DOS FATOS:** 10:30  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O comunicante adquiriu uma motocicleta em Cuiabá e buscou uma transportadora online (Agil Transportes) para seu deslocamento.",0.0
11940,"Após cadastrar-se no site, recebeu contato de um representante identificado como Walaf, que orientou a assinatura de um termo e a divulgação de dados pessoais.",0.0
11940,"O transporte foi agendado, e o comunicante recebeu imagens da motocicleta e informações da empresa para comprovar a validade do serviço.",0.0
11940,"Posteriormente, foi informado que era necessário instalar um aplicativo de rastreamento, o que foi realizado via vídeo chamada com uma pessoa identificada como Igor.",0.2
11940,"Durante o processo, o celular do comunicante foi espelhado, e a configuração do aplicativo foi feita.",0.0
11940,"O comunicante suspeitou de fraude, desligou o aparelho e, ao reativá-lo, constatou movimentações em sua conta do Banco Bradesco: duas transferências no valor total de R$ 962.360,36 para uma conta do PagSeguro (CNPJ 56.078.161).",0.0
11940,"Além disso, verificou perda de acesso ao aplicativo Banco Inter (R$ 15,00) e outro pagamento de R$ 990,00 para uma conta do PagSeguro (conta 000152).",0.0
11940,"A motocicleta permanece em Cuiabá, não tendo sido entregue.",0.0
10025,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-06-21 00:00:00.000  
**HORA INICIAL DOS FATOS:** 1970-01-01 15:43:00  
**LOCAL:** CUIABA/NOVO TERCEIRO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A comunicante Edicléia Aparecida recebeu documentos que solicitavam que realizasse uma perícia médica, acompanhados de foto e procuração supostamente emitida por ela.",0.0
10025,"A comunicante afirma desconhecer os documentos e relata que não autorizou a emissão da procuração, alegando que o documento não é válido.",0.0
14991,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-09-02  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima relatou que foi contactada por uma suposta funcionária da empresa Boticário, que informou ter sido sorteada para uma passagem para Camboriú.",0.0
14991,"Para validar a premiação, foi solicitado um código de confirmação, que foi fornecido.",0.0
14991,"Em seguida, o aplicativo foi derrubado, revelando-se um golpe.",0.0
14991,"Adicionalmente, os criminosos utilizaram o WhatsApp com o número 66 2200532 e um Pix sob o nome de Rebeca (CPF 62759954323) para solicitar dinheiro a amigos, parentes e familiares.",0.0
14991,A vítima confirmou a atividade fraudulenta após verificar o uso do WhatsApp.,0.0
7206,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-30  
**HORA INICIAL DOS FATOS:** 1970-01-01 09:19:00  
**LOCAL:** CUIABA/TRES BARRAS  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relatou que pagou o IPVA via site do DETRAN, dividindo o pagamento em 06 parcelas.",0.0
7206,"A primeira parcela foi paga com cartão, enquanto a segunda foi realizada através da empresa ""Pagamentos Online Digitais Ltda"" (CNPJ: 52746809000160), com valor de R$ 12.515,00.",0.0
7206,O comunicante observa que o pagamento foi realizado de forma digital.,0.0
6816,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-01-23  
**HORA INICIAL DOS FATOS:** 1970-01-01 13:25:00  
**LOCAL:** CUIABA/PORTO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O relato descreve uma tentativa de recuperação de conta no Instagram (usuário: taisreginatr), após ser hackeada por criminosos que alteraram o telefone e e-mail associados à conta.",0.0
6816,"O autor relatou a perda total de acesso, tentativas de recuperação com falhas, e a necessidade de notificação imediata a colegas para evitar novas vítimas.",0.0
6816,"Durante o período vespertino, foram publicadas postagens fraudulentas por uma conta falsa (consultora Lay Campos), incluindo fotos familiares e mensagens como ""tbt amo"".",0.0
6816,"O autor realizou múltiplas tentativas de recuperação, incluindo troca de senha, contato com suporte via email (securitymailinstagramcom) e acesso a plataformas digitais.",0.0
6816,"Em 2025-01-24, houve sucesso parcial com respostas da plataforma, mas erros persistiram em páginas Instagram, levando a falhas e bugs.",0.0
12464,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-06-08  
**HORA INICIAL DOS FATOS:** 10:37:00  
**LOCAL:** CUIABA/JARDIM ACLIMACAO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O autor recebeu um anúncio via Facebook prometendo promoções de uma loja, com link compartilhado.",0.0
12464,"Após clicar no link, realizou pagamento via PIX no valor de R$ 17.488,00.",0.0
12464,"Percebeu posteriormente que a transação era suspeita, pois o cartão utilizado foi alvo de tentativa de fraude, com a operadora informando sobre possível golpe.",0.0
12464,O autor já havia realizado o pagamento e reconhece a ocorrência como golpe.,0.0
14212,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-10  
**HORA INICIAL DOS FATOS:** 14:45  
**LOCAL:** CUIABA/DOM AQUINO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relatou que, no dia 10/01/2024, foi conduzido a uma agência de negociação financeira, onde foi identificado como facilitador.",0.2
14212,O caso envolveu a comunicação com uma pessoa que estava com duas parcelas em atraso.,0.0
14212,"O veículo envolvido era um Chevrolet Onix 1.4 LTZ, cor branca, placa QBJ9J75.",0.0
14212,A empresa responsável pela negociação realizava propaganda televisiva.,0.0
14212,"O comunicante foi direcionado a um ponto de atendimento, sentindo-se coagido.",0.0
14212,"Suspeitos informaram que o veículo seria buscado e apreendido, exigindo a assinatura de um acordo para evitar a perda do carro.",0.0
14212,"O comunicante sabia do fato e foi instruído a responder apenas com ""sim"" ou ""não"", com suspeitos mencionando que o caso deveria ser mantido em segredo diante da justiça.",0.0
14212,O comunicante expressou dúvidas e foi obrigado a retornar ao início do processo.,0.0
1347,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-10-04  
**HORA INICIAL DOS FATOS:** 06:40:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu uma mensagem com o número 65 40425362, simulando uma comunicação de suposta filha que solicitava dinheiro para pagar contas.",0.0
1347,"Após acreditar na narrativa, realizou transferências para beneficiários com CNPJ 054391 156 (valor R$ 1.680,00) e CNPJ não totalmente informado (valor R$ 145.900,00).",0.0
1347,"Posteriormente, pagou boleto no valor de R$ 1.999,99, com beneficiário de CPF oculto.",0.0
1347,O crime ocorreu via internet.,0.0
13928,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-02  
**HORA INICIAL DOS FATOS:** 1970-01-01 15:00:00  
**LOCAL:** CUIABA/DOM AQUINO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima tomou conhecimento de uma publicação no Facebook referente a um investimento, onde constava um perfil fake de amiga.",0.0
13928,"Após contato, foi solicitado o envio de R$ 100,00 via PIX para uma conta destinada a ""playslow processadora pagamentos"" (conta corrente).",0.0
13928,"O valor foi transferido, mas não foi relatado o ocorrido.",0.0
13928,A vítima buscou relatar o caso.,0.0
12449,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-06-24  
**HORA INICIAL DOS FATOS:** 11:10  
**LOCAL:** CUIABA/QUILOMBO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
No dia 24/06/2024, o autor recebeu mensagem no WhatsApp oferecendo empréstimo bancário, com suposta liberação de R$ 70.000,00.",0.0
12449,"Após pagar taxa de R$ 198,00 e enviar documentos pessoais (CPF 086.091.021-06, RG 36.267.155), foi solicitado contrato falso para liberação do dinheiro.",0.0
12449,"Após 10 minutos, o autor recebeu suposta liberação, mas foi cobrado taxa adicional de R$ 54.590,00 (IOF).",0.0
12449,"Ao tentar cancelar o contrato, foi ameaçado de registro em Serasa e bloqueio de nome.",0.0
12449,"O autor entrou em contato com a empresa mencionada (Euro 17 Crédito), solicitando prints de conversas e boletim de ocorrência.",0.0
12449,"Após a comunicação, o golpista informou que o empréstimo ""funciona"" e tentou evitar a denúncia.",0.0
12449,"O autor bloqueou o contato, denunciou o caso e agora busca registrar o boletim de ocorrência nº 9.",0.0
9179,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-20  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A comunicante relatou que um anúncio de venda de motocicleta foi divulgado, atraindo seu interesse.",0.0
9179,"Após contato com o suposto vendedor, foi informado que o dono da oficina era seu cunhado, que testaria a moto por R$ 8.000,00.",0.0
9179,"A comunicante forneceu nome, CPF (478151) e e-mail (joaciraguiar3gmailcom) para contato.",0.0
9179,"No entanto, o suposto dono da oficina bloqueou a comunicação, revelando que a venda era falsa.",0.0
9179,Nenhum outro relato foi fornecido.,0.0
4930,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-01-20  
**HORA INICIAL DOS FATOS:** 1970-01-01 08:00:00  
**LOCAL:** CUIABA/JARDIM EUROPA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima relata ter recebido uma mensagem via WhatsApp solicitando dinheiro emprestado, acompanhada de uma foto e outro número de celular.",0.0
4930,"Após informar familiares sobre o golpe, foi solicitada a transferência de recursos a um nome e CPF 690962282, com boleto 000 em seu nome.",0.0
1477,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-12-09  
**HORA INICIAL DOS FATOS:** 1970-01-01 11:23:00  
**LOCAL:** CUIABA/OSMAR CABRAL  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O autor recebeu, em 07/12/2024, um e-mail da Serasa informando sobre vazamento de dados no dark web.",0.0
1477,"Após assinar um plano de verificação, constatou que seus dados pessoais, incluindo nome, endereço, CPF, nome da mãe, senha e e-mail, estavam disponíveis em meios não autorizados.",0.0
1477,O autor busca registrar o boletim de ocorrência para formalizar o caso.,0.0
846,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-02-11  
**HORA INICIAL DOS FATOS:** 1970-01-01 19:26:00  
**LOCAL:** CUIABA/CENTRO-SUL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O autor relata que, por meio de um amigo, obteve contato com um suposto diretor de uma empresa da Unibank Brasil, sediada em Itajaí, Santa Catarina.",0.0
846,"O indivíduo foi oferecido um serviço de ""limpeza de nome"" por R$ 1.000,00, garantindo que o nome sairia de todos os órgãos de negativação (Serasa, SPC, Boa Vista) em 10 dias.",0.0
846,"Após realizar o pagamento via PIX em uma conta poupança do Banco Sicredi, recebeu um e-mail com um contrato de prestação de serviços assinado via DocuSign.",0.0
846,"A narrativa afirma que o serviço foi prestado, mas após o prazo acordado, o contato foi interrompido.",0.0
846,"O suposto diretor informou que estaria disponível após o recesso judiciário por causa do Carnaval, mas o autor, após quase 50 dias de espera, solicitou a devolução do valor.",0.0
846,"O último contato foi realizado em 26/03, onde o agente afirmou ter suspeitas, mas garantiu que seria possível realizar a devolução.",0.0
10476,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-02  
**HORA INICIAL DOS FATOS:** 1970-01-01 14:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima emprestou R$248.800,00, combinando devolução em 30 dias.",0.0
10476,"Após 90 dias, o devedor emitiu dois cheques, totalizando R$33.000,00.",0.0
10476,"Ao tentar descontar os cheques no banco, foram verificados como inválidos, motivos 11 e 12.",0.0
10476,"O emissor dos cheques é Lucimara Auxiliadora Mendes Silva, CPF 92142613187, vinculado ao Banco do Brasil.",0.0
6151,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-11  
**HORA INICIAL DOS FATOS:** 1970-01-01 08:00:00  
**LOCAL:** CUIABA/NOVO TERCEIRO  
**NATUREZA DA OCORRÊNCIA:** INVASÃO DE DISPOSITIVO INFORMÁTICO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relata que sua conta do Facebook foi hackeada, com suspeitos que trocaram informações de contato (email, número de telefone e dados da conta).",0.0
6151,"Os suspeitos estão utilizando a conta para realizar publicações, utilizando fotos falsas e promover esquemas piramidais fictícios com intuito de enganar amigos e familiares.",0.0
6151,"O comunicante informa que não conseguiu recuperar a conta e não sabe quem são os suspeitos, sendo necessário ações para investigar a invasão e prevenir danos adicionais.",0.0
8498,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-09-12  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:00:00  
**LOCAL:** CUIABA/RESID JAMIL BOUTROS NADAF  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O relator informa que entrou em contato com uma loja de artesanato, identificada como ""Loja Santa Arte Bom Jesus"", por meio do perfil de rede social Facebook.",0.0
8498,"Após contato com o telefone 12 996875333, foi realizado pedido de compra, sendo o pagamento efetuado via PIX em nome de CPF 360707 15861.",0.0
8498,"O valor foi enviado para um ""sócio"" da loja, que solicitou o envio do produto.",0.0
8498,"A loja informou um prazo de 20 dias para entrega, mas após o recebimento dos produtos, o cliente solicitou reembolso.",0.0
8498,"A loja deixou de responder mensagens, atender ligações e não cumpriu a solicitação, resultando em prejuízo.",0.0
9832,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-02-18  
**HORA INICIAL DOS FATOS:** 1970-01-01 09:33:00  
**LOCAL:** CUIABA/GOIABEIRAS  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima acessou o site da SEFAZ para efetuar o pagamento do IPVA de um veículo.",0.0
9832,"Após inserir os dados do automóvel, o site gerou uma guia de pagamento com valor de R$ 7.128, atribuindo a titularidade à empresa ""Pagamentos Cobranças Estadual SEFAZ Ltda"", CNPJ 59411404000110.",0.0
9832,A transação foi realizada com o ID e9e426b.,0.0
9832,"Posteriormente, ao consultar o site SEFAZMT, a vítima verificou que o débito havia sido quitado, mas constatou que o pagamento foi efetuado ao estado de Mato Grosso, não ao estado de Goiás, resultando em um possível erro ou fraude.",0.0
13501,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-19  
**HORA INICIAL DOS FATOS:** 19:21  
**LOCAL:** CUIABA/DOM AQUINO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator recebeu uma ligação via Instagram informando sobre uma promoção, sendo solicitado o código de acesso ao celular pessoal para participar.",0.0
13501,"Após um momento, conseguiu acesso a informações ou recursos, possivelmente comprometendo a segurança da conta.",0.0
8326,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-04-11  
**HORA INICIAL DOS FATOS:** 00:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Ocorreu fraudes envolvendo compras realizadas em 11 e 12 de março de 2024, utilizando um cartão de crédito (marca: ouze visa, final 5905) por pessoas desconhecidas.",0.0
8326,"O suspeito acessou o cartão físico e declarou o valor total de 4 compras, totalizando R$ 3.400,00.",0.0
8326,"O relato foi feito de forma incompleta, com menção a ""nada relatou"" e ""relatar"".",0.0
1132,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-12  
**HORA INICIAL DOS FATOS:** 1970-01-01 15:02:00  
**LOCAL:** CUIABA/JARDIM VITORIA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
Na tarde de terça-feira, 12, o comunicante foi abordado via WhatsApp por um contato que apresentava uma foto do filho, Kleber, solicitando a transferência de R$ 1.870,00 para pagamento.",0.0
1132,"O comunicante realizou o pagamento via PIX no valor de R$ 15,00, informando os dados de nome, agência 0001, conta 5 e CPF 251.633.000-00.",0.0
1132,"Posteriormente, ao verificar a situação, percebeu que havia sido vítima de golpe.",0.0
1132,"Imediatamente entrou em contato com o Banco do Brasil, abrindo um protocolo para relatar o caso.",0.0
1132,O filho informou que não havia realizado nenhuma transferência e que outro dispositivo estava acessando seu WhatsApp.,0.0
1132,O caso foi registrado sob o protocolo nº 9 d0a.,0.0
12904,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-04-02  
**HORA INICIAL DOS FATOS:** 1970-01-01 20:31:00  
**LOCAL:** CUIABA/DUQUE DE CAXIAS  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Cidadão solicitou renovação de CNH, foi solicitado a pagar duas taxas (R$ 6.824,00 e R$ 12.731,00), realizou o pagamento via CNPJ 550919000120 (Cartos SCD SA).",0.0
12904,"Posteriormente, ao consultar o DETRAN, foi informado que o pagamento já havia sido registrado, mas ao tentar obter comprovação, constatou-se que não houve registro de boletim de ocorrência.",0.0
12904,A comunicação foi feita por meio da internet.,0.0
8654,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-03-16  
**HORA INICIAL DOS FATOS:** 20:42  
**LOCAL:** CUIABA/ALVORADA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
A vítima navegava no Instagram quando encontrou propaganda de promoção de pizzas da pizzaria Dominos, com preço de R$ 49,90.",0.0
8654,"Após clicar no anúncio, informou dados pessoais (CPF, endereço) e efetuou pagamento via PIX (copia-colaplink).",0.0
8654,"O valor final incluía itens adicionais (borda doce) e cobrança de frete, o que gerou desconfiança, pois a promoção anunciava frete grátis.",0.0
8654,"A vítima tentou cancelar o pedido, mas a tela de cancelamento desapareceu.",0.0
8654,"Em seguida, contactou o banco Cora SCD, que orientou a elaboração de boletim de ocorrência e envio de e-mail para o endereço suasegurancacoracombr.",0.0
13628,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-03  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:30:00  
**LOCAL:** CUIABA/JARDIM IMPERIAL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante informa que foi vítima de golpe, transferindo o valor de R$ 75.000,00 para a conta bancária de Breno, mediante uma transação solicitada durante o crime.",0.0
13628,A vítima relatou que o dinheiro foi transferido após a manipulação de informações fraudulentas.,0.0
14209,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-15  
**HORA INICIAL DOS FATOS:** 1970-01-01 18:08:00  
**LOCAL:** CUIABA/JARDIM PETROPOLIS  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu uma ligação de um número supostamente associado ao Banco do Brasil (número 00 591 23 55), informando que havia caído em um golpe.",0.0
14209,O suspeito solicitou que a vítima fosse a uma agência bancária por 40 minutos a 1 hora.,0.0
14209,"Posteriormente, o suspeito entrou novamente em contato, pedindo que a vítima inserisse seu cartão em um campo específico do DETRAN.",0.0
14209,"A vítima desconfiou do golpe, informando prejuízo financeiro de R$ 148.074,40 (conta corrente), R$ 7.000,00 (cartão de crédito) e R$ 350,00 (conta poupança).",0.0
14209,"Após o fato, a vítima conseguiu contato com os suspeitos.",0.0
1197,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-16  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:30:00  
**LOCAL:** CUIABA/JARDIM IMPERIAL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante recebeu mensagem via WhatsApp de um golpista que falsamente informava sobre o filho e a instabilidade do sistema bancário, solicitando pagamento via PIX.",0.0
1197,"Realizou três transações, totalizando R$ 3.620,00 (R$ 3,00 e R$ 1.000,00), e reportou a ocorrência.",0.0
5105,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-02-24  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:00:00 (possível erro de registro, assumindo horário 12:00)  
**LOCAL:** CUIABA/DESPRAIADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
A vítima relatou que estava tentando vender um sofá por meio do Facebook, após contato com uma amiga (Sueli Barcelos), que informou ter conhecimento de uma pessoa capaz de realizar o pagamento via PIX.",0.0
